Domaine,Specialite,Expertise,Complexite,Tps_Tot,Tps_Xplr,Tps_Xplo,Tps_RI,SW2a,SW2b,Docs,TG_Tot,FOFG,FOFD,SAE,Eleve
ECO,S,novice,TI,5.458334,3.778151,5.008604,5.033428,0.0,0.0,1.0,0.00980382545269164,1,5,50,lobrfs
ECO,S,novice,TI,5.839694,4.936835,5.52946,5.628273,0.0,3.0,2.0,0.00295488190814454,5,5,50,macofs
ECO,SES,expert,TI,5.417927,3.643354,4.40654,4.475657,0.0,0.0,1.0,0.0784313725490196,6,5,35,madefes
ECO,S,novice,TI,5.597119,4.225128,5.233516,5.274153,0.0,0.0,1.0,0.00584095090680763,7,2,46,magofs
ECO,SES,expert,TI,5.241297,3.875119,3.875119,4.176149,0.0,0.0,1.0,0.0,2,5,44,masahes
ECO,S,novice,TI,5.697422,4.095971,5.171361,5.206416,0.0,0.0,1.0,0.0067396798652064,7,6,47,matohs
ECO,SES,expert,TI,5.502051,4.40824,4.853546,4.98666,0.0,1.0,5.0,0.0280210157618214,3,6,40,mebohes
ECO,S,novice,TI,4.653222,3.694517,3.875119,4.095169,0.0,0.0,1.0,0.0,5,5,47,mekafs
ECO,SES,expert,TI,5.736635,3.954484,5.298591,5.317823,0.0,0.0,1.0,0.00502815768302494,4,5,48,nidehes
ECO,S,novice,TI,5.821645,3.672005,5.080991,5.097604,0.0,0.0,1.0,0.00829868631795587,7,6,48,pocohs
ECO,S,novice,TI,5.217368,4.221727,4.789637,4.893595,2.0,1.0,3.0,0.0,4,4,48,quhehs
ECO,SES,expert,TI,5.035029,3.778079,4.227887,4.359817,1.0,0.0,2.0,0.0591715976331361,3,4,42,saalfes
ECO,SES,expert,TI,5.291815,4.667444,4.667444,4.968474,1.0,0.0,2.0,0.0215058388352438,2,2,46,sosafes
ECO,SES,expert,TI,5.487986,4.90619,4.704056,5.117808,1.0,4.0,4.0,0.0,6,5,41,temahes
ECO,SES,expert,TI,5.214309,3.792462,4.352163,4.457882,0.0,0.0,1.0,0.0444464198408818,1,3,44,thadhes
ECO,S,novice,TI,5.554249,4.274112,4.955553,5.037705,2.0,0.0,3.0,0.0,6,6,33,yalafs
ECO,SES,expert,TI,5.297086,4.329235,4.956927,5.04883,1.0,0.0,2.0,0.0110426467015614,3,5,39,albofes
ECO,S,novice,TI,5.658885,4.924956,5.23215,5.406196,2.0,0.0,3.0,0.00585936355593055,3,3,51,algohs
ECO,SES,expert,TI,5.697405,4.041195,5.236303,5.263167,4.0,0.0,5.0,0.00580359474658603,1,1,49,alhehes
ECO,S,novice,TI,5.788096,3.871047,5.550976,5.559958,2.0,0.0,2.0,0.0,4,6,47,aljahs
ECO,SES,expert,TI,5.357554,4.229861,5.211716,5.25479,0.0,0.0,1.0,0.0,2,2,43,amtafes
ECO,S,novice,TI,5.524785,4.998512,5.1184,5.36361,5.0,3.0,8.0,0.0,5,10,52,Anmihs
ECO,SES,expert,TI,5.590059,3.476832,5.006479,5.01912,1.0,0.0,2.0,0.00985192555885048,1,1,35,ayrehes
ECO,SES,expert,TI,5.539938,4.621654,5.344872,5.420104,3.0,0.0,4.0,0.00451989658476614,7,5,49,bakafes
ECO,SES,expert,TI,5.268112,3.52763,4.505557,4.549003,0.0,0.0,1.0,0.0312207305650952,7,5,47,camefes
ECO,SES,expert,TI,5.374015,3.498311,4.788861,4.810555,0.0,0.0,1.0,0.0,6,8,38,chfofes
ECO,S,novice,TI,5.549616,3.778006,5.190514,5.206996,1.0,0.0,2.0,0.00644890852223261,4,6,52,cofrhs
ECO,SES,expert,TI,5.520879,4.633458,5.135772,5.254548,4.0,2.0,5.0,0.0,3,7,36,DADEHES
ECO,SES,expert,TI,5.930598,4.628389,5.431848,5.495268,1.0,1.0,2.0,0.00739915871565403,1,1,44,dedjfes
ECO,S,novice,TI,5.390838,4.439048,4.56005,4.80478,1.0,1.0,2.0,0.0,5,6,48,emhufs
ECO,S,novice,TI,5.628287,4.560803,4.9599,5.105697,2.0,1.0,3.0,0.0109673173941654,3,4,49,enjahs
ECO,S,novice,TI,5.185823,3.772835,4.339153,4.443451,1.0,0.0,2.0,0.0,6,5,44,ervifs
ECO,S,novice,TI,5.576573,5.0241,4.857929,5.249944,0.0,3.0,3.0,0.0,4,7,50,fajahs
ECO,S,novice,TI,5.375846,3.740757,4.647627,4.698362,0.0,0.0,1.0,0.0225098480585256,7,6,47,fesahs
ECO,S,novice,TI,5.333451,4.454845,4.769178,4.94088,0.0,0.0,1.0,0.0170146155547615,5,4,45,gabahs
ECO,SES,expert,TI,5.270427,4.079109,5.412072,5.431793,0.0,0.0,1.0,0.00387193197789901,2,3,36,gagohes
ECO,SES,expert,TI,5.367169,3.875351,4.75839,4.811816,0.0,0.0,1.0,0.0174425703371649,5,5,49,inmofes
ECO,SES,expert,TI,5.420286,4.32224,5.045311,5.120567,0.0,0.0,1.0,0.00900925250231988,6,6,43,jagufes
ECO,SES,expert,TI,5.360785,4.411502,4.945956,5.057255,1.0,1.0,2.0,0.0,2,2,42,jarufes
ECO,SES,expert,TI,5.614158,4.165274,5.281937,5.313928,2.0,0.0,3.0,0.0052247149917972,5,4,33,jugufes
ECO,S,novice,TI,5.586587,4.033625,5.233049,5.259656,1.0,0.0,2.0,0.00584723513486648,7,5,50,lagifs
ECO,S,novice,TI,5.370143,4.406557,5.027346,5.120574,2.0,0.0,3.0,0.00938975952825848,7,8,45,leyafs
ECO,S,novice,TI,5.353148,4.045362,5.001734,5.047279,1.0,0.0,2.0,0.0,2,4,50,lobrfs
ECO,S,novice,TI,5.350719,4.164323,4.966362,5.029976,0.0,0.0,1.0,0.0,6,6,50,macofs
ECO,SES,expert,TI,5.825166,4.502413,5.439017,5.486571,2.0,1.0,3.0,0.00727802037845706,5,4,35,madefes
ECO,S,novice,TI,5.113786,3.445604,4.844589,4.861582,0.0,0.0,1.0,0.0,9,5,46,magofs
ECO,SES,expert,TI,5.254345,3.36661,3.927319,4.03282,0.0,0.0,1.0,0.0,5,8,44,masahes
ECO,S,novice,TI,5.893384,4.339451,5.491572,5.521138,2.0,1.0,3.0,0.0,6,6,47,matohs
ECO,SES,expert,TI,5.913602,4.296863,5.643542,5.662662,3.0,0.0,4.0,0.0045445249835261,7,8,40,mebohes
ECO,S,novice,TI,5.661681,5.159453,5.053209,5.410602,5.0,3.0,6.0,0.00884689562432542,7,6,47,mekafs
ECO,SES,expert,TI,5.668336,3.414973,5.277728,5.283645,0.0,0.0,1.0,0.0,6,4,48,nidehes
ECO,S,novice,TI,5.406542,4.296709,4.963311,5.048057,1.0,0.0,2.0,0.0108815112242788,8,9,48,pocohs
ECO,S,novice,TI,5.190536,3.972018,4.106769,4.345629,1.0,0.0,2.0,0.0,4,5,48,quhehs
ECO,SES,expert,TI,5.665674,3.476976,5.10891,5.118929,1.0,0.0,2.0,0.00778198004700316,5,5,42,saalfes
ECO,SES,expert,TI,5.49052,4.537844,5.000421,5.129042,4.0,0.0,5.0,0.00999030939988211,6,5,46,sosafes
ECO,SES,expert,TI,5.772394,3.732394,5.106531,5.124504,0.0,0.0,1.0,0.00782472613458529,5,6,41,temahes
ECO,SES,expert,TI,5.724417,4.278731,5.260639,5.303708,2.0,0.0,3.0,0.0,5,5,44,thadhes
ECO,S,novice,TI,5.372407,4.099577,4.822488,4.89777,2.0,1.0,4.0,0.0,4,5,33,yalafs
